pass,    time (ms),    total time (ms),    time,     total_time
343,    1480,    537505,    000h 00m 01.480s,    000h 08m 57.505s
344,    1657,    539162,    000h 00m 01.657s,    000h 08m 59.162s
345,    1621,    540783,    000h 00m 01.621s,    000h 09m 00.783s
346,    1677,    542460,    000h 00m 01.677s,    000h 09m 02.460s
347,    1707,    544167,    000h 00m 01.707s,    000h 09m 04.167s
348,    1499,    545666,    000h 00m 01.499s,    000h 09m 05.666s
349,    1655,    547321,    000h 00m 01.655s,    000h 09m 07.321s
350,    1553,    548874,    000h 00m 01.553s,    000h 09m 08.874s
351,    1480,    550354,    000h 00m 01.480s,    000h 09m 10.354s
352,    1491,    551845,    000h 00m 01.491s,    000h 09m 11.845s
353,    1666,    553511,    000h 00m 01.666s,    000h 09m 13.511s
354,    1457,    554968,    000h 00m 01.457s,    000h 09m 14.968s
355,    1530,    556498,    000h 00m 01.530s,    000h 09m 16.498s
356,    1512,    558010,    000h 00m 01.512s,    000h 09m 18.010s
357,    1492,    559502,    000h 00m 01.492s,    000h 09m 19.502s
358,    1506,    561008,    000h 00m 01.506s,    000h 09m 21.008s
359,    1698,    562706,    000h 00m 01.698s,    000h 09m 22.706s
360,    1500,    564206,    000h 00m 01.500s,    000h 09m 24.206s
361,    1428,    565634,    000h 00m 01.428s,    000h 09m 25.634s
362,    1619,    567253,    000h 00m 01.619s,    000h 09m 27.253s
363,    1584,    568837,    000h 00m 01.584s,    000h 09m 28.837s
364,    1689,    570526,    000h 00m 01.689s,    000h 09m 30.526s
365,    1707,    572233,    000h 00m 01.707s,    000h 09m 32.233s
366,    1485,    573718,    000h 00m 01.485s,    000h 09m 33.718s
367,    1606,    575324,    000h 00m 01.606s,    000h 09m 35.324s
368,    1649,    576973,    000h 00m 01.649s,    000h 09m 36.973s
369,    1577,    578550,    000h 00m 01.577s,    000h 09m 38.550s
370,    1543,    580093,    000h 00m 01.543s,    000h 09m 40.093s
371,    1690,    581783,    000h 00m 01.690s,    000h 09m 41.783s
372,    1485,    583268,    000h 00m 01.485s,    000h 09m 43.268s
373,    1442,    584710,    000h 00m 01.442s,    000h 09m 44.710s
374,    1726,    586436,    000h 00m 01.726s,    000h 09m 46.436s
375,    1440,    587876,    000h 00m 01.440s,    000h 09m 47.876s
376,    1472,    589348,    000h 00m 01.472s,    000h 09m 49.348s
377,    1670,    591018,    000h 00m 01.670s,    000h 09m 51.018s
378,    1462,    592480,    000h 00m 01.462s,    000h 09m 52.480s
379,    1618,    594098,    000h 00m 01.618s,    000h 09m 54.098s
380,    1573,    595671,    000h 00m 01.573s,    000h 09m 55.671s
381,    1387,    597058,    000h 00m 01.387s,    000h 09m 57.058s
382,    1728,    598786,    000h 00m 01.728s,    000h 09m 58.786s
383,    1703,    600489,    000h 00m 01.703s,    000h 10m 00.489s
384,    1419,    601908,    000h 00m 01.419s,    000h 10m 01.908s
385,    1434,    603342,    000h 00m 01.434s,    000h 10m 03.342s
386,    1609,    604951,    000h 00m 01.609s,    000h 10m 04.951s
387,    1704,    606655,    000h 00m 01.704s,    000h 10m 06.655s
388,    1637,    608292,    000h 00m 01.637s,    000h 10m 08.292s
389,    1622,    609914,    000h 00m 01.622s,    000h 10m 09.914s
390,    1478,    611392,    000h 00m 01.478s,    000h 10m 11.392s
391,    1743,    613135,    000h 00m 01.743s,    000h 10m 13.135s
392,    1411,    614546,    000h 00m 01.411s,    000h 10m 14.546s
393,    1453,    615999,    000h 00m 01.453s,    000h 10m 15.999s
394,    1662,    617661,    000h 00m 01.662s,    000h 10m 17.661s
395,    1431,    619092,    000h 00m 01.431s,    000h 10m 19.092s
396,    1562,    620654,    000h 00m 01.562s,    000h 10m 20.654s
397,    1481,    622135,    000h 00m 01.481s,    000h 10m 22.135s
398,    1535,    623670,    000h 00m 01.535s,    000h 10m 23.670s
399,    1427,    625097,    000h 00m 01.427s,    000h 10m 25.097s
400,    1484,    626581,    000h 00m 01.484s,    000h 10m 26.581s
401,    1464,    628045,    000h 00m 01.464s,    000h 10m 28.045s
402,    1472,    629517,    000h 00m 01.472s,    000h 10m 29.517s
403,    1556,    631073,    000h 00m 01.556s,    000h 10m 31.073s
404,    1716,    632789,    000h 00m 01.716s,    000h 10m 32.789s
405,    1462,    634251,    000h 00m 01.462s,    000h 10m 34.251s
406,    1676,    635927,    000h 00m 01.676s,    000h 10m 35.927s
407,    1677,    637604,    000h 00m 01.677s,    000h 10m 37.604s
